year,session_name,session_path,session_type,people_min,people_max,confidence,evidence,notes,venue_type,venue_basis
2017,2017.03.30 건강관리협회,j:\공유 드라이브\2017 사진 영상\2017.03.30 건강관리협회,,,,,,no_supported_images_found: .pptx:1,N/A,-
2017,2017.02.13 루메니스코리아(사진 없음),j:\공유 드라이브\2017 사진 영상\2017.02.13 루메니스코리아(사진 없음),,,,,,no_supported_images_found: no_files,N/A,-
2018,2018.10.16 EPS인터네셔널코리아 윤종성 (사진 없음),j:\공유 드라이브\2018 사진 영상\2018.10.16 EPS인터네셔널코리아 윤종성 (사진 없음),,,,,,no_supported_images_found: no_files,N/A,-
2018,2018.02.02 한국그레이코 윤종성(사진 없음),j:\공유 드라이브\2018 사진 영상\2018.02.02 한국그레이코 윤종성(사진 없음),UNKNOWN,,,C,no_people_visible_only_logo,,불명,-
2018,2018.02.23 유안타증권 샤크패밀리 윤종성 (사진 없음),j:\공유 드라이브\2018 사진 영상\2018.02.23 유안타증권 샤크패밀리 윤종성 (사진 없음),,,,,,no_supported_images_found: no_files,N/A,-
2018,2018.03.09 유안타증권 샤크패밀리 윤종성 (사진 없음),j:\공유 드라이브\2018 사진 영상\2018.03.09 유안타증권 샤크패밀리 윤종성 (사진 없음),,,,,,no_supported_images_found: no_files,N/A,-
2018,2018.03.16 유안타증권 샤크패밀리 윤종성 (사진 없음),j:\공유 드라이브\2018 사진 영상\2018.03.16 유안타증권 샤크패밀리 윤종성 (사진 없음),,,,,,no_supported_images_found: no_files,N/A,-
2018,2018.03.23 유안타증권 샤크패밀리 윤종성 (사진 없음),j:\공유 드라이브\2018 사진 영상\2018.03.23 유안타증권 샤크패밀리 윤종성 (사진 없음),,,,,,no_supported_images_found: no_files,N/A,-
2018,2018.07.02 SH 신입사원 윤종성 (사진 없음),j:\공유 드라이브\2018 사진 영상\2018.07.02 SH 신입사원 윤종성 (사진 없음),,,,,,no_supported_images_found: no_files,N/A,-
2018,2018.07.13 산본고등학교 윤종성 (사진 없음),j:\공유 드라이브\2018 사진 영상\2018.07.13 산본고등학교 윤종성 (사진 없음),,,,,,no_supported_images_found: no_files,N/A,-
2019,2019.10.11 미사리,j:\공유 드라이브\2019 사진 영상\2019.10.11 미사리,GROUP,16,30,A,"direct count of 16 people in grouping shots and 2 colored vest teams (pink, red)",,아웃도어,name
2019,2019.10.25 미사리,j:\공유 드라이브\2019 사진 영상\2019.10.25 미사리,GROUP,16,32,A,"Visible participants in pink, orange, and green bibs under the tent and background.",,아웃도어,name
2019,2019.11.02 광명스피돔 두바퀴축제,j:\공유 드라이브\2019 사진 영상\2019.11.02 광명스피돔 두바퀴축제,SMALL,4,12,B,4 rowing machines visible with estimated 1-3 rotations per session,,혼합,name+evidence
2019,2019.10.13 올림픽데이런 올림픽공원 평화의문,j:\공유 드라이브\2019 사진 영상\2019.10.13 올림픽데이런 올림픽공원 평화의문,MEGA,300,500,B,direct_counting_from_large_crowd_at_outdoor_stage,,아웃도어,name
2019,2019.04.12 김포여중,j:\공유 드라이브\2019 사진 영상\2019.04.12 김포여중,GROUP,24,45,B,"3 vest colors (Pink, Blue, Light Blue) with 8-15 people per team and 4 rowing machines visible",,인도어,evidence
2019,"2019.04.09 서울대 장비입고(러더2, 스윕오어4)","j:\공유 드라이브\2019 사진 영상\2019.04.09 서울대 장비입고(러더2, 스윕오어4)",UNKNOWN,,,C,no_people_visible,,불명,-
2019,2019.03.31 동호인훈련 한강로잉팀,j:\공유 드라이브\2019 사진 영상\2019.03.31 동호인훈련 한강로잉팀,SMALL,4,5,A,direct_count_of_people_in_a_single_rowing_shell,,아웃도어,name
2019,2019.04.20 메카로패밀리데이 평택,j:\공유 드라이브\2019 사진 영상\2019.04.20 메카로패밀리데이 평택,GROUP,40,80,A,"Multiple color vests (blue, lime, orange, white) visible in the group shot with 10+ people per team.",,아웃도어,name
2019,2019.04.20 양도중 바이애슬론,j:\공유 드라이브\2019 사진 영상\2019.04.20 양도중 바이애슬론,GROUP,32,60,A,"4 color groups (Pink, Blue, SkyBlue, Orange) with 10+ students visible per group",,불명,-
2019,2019.05.06 부산광역시장배 조정대회 8+결승 4위,,,,,,,excluded,N/A,-
2019,2019.05.08 연합뉴스 신입사원 블룸비스타,j:\공유 드라이브\2019 사진 영상\2019.05.08 연합뉴스 신입사원 블룸비스타,GROUP,24,45,B,"3 vest colors (green, red, purple) x 8-15 people per team",,인도어,name
2019,2019.05.31-06.02 한국해양레저쇼 부산,j:\공유 드라이브\2019 사진 영상\2019.05.31-06.02 한국해양레저쇼 부산,SMALL,4,12,B,rowing machine count (4) x 1~3 rotations,,혼합,name+evidence
2019,2019.06.11 세방그룹 팀플레이.도미노,j:\공유 드라이브\2019 사진 영상\2019.06.11 세방그룹 팀플레이.도미노,GROUP,24,60,B,"3 team vest colors (Blue, Lime, Orange) visible with 8-15 members per team",,불명,-
2019,2019.06.07 이대경영대학원 미사리,j:\공유 드라이브\2019 사진 영상\2019.06.07 이대경영대학원 미사리,GROUP,16,30,B,"2 vest colors (blue, pink) x 8-15 people per team",,아웃도어,name
2019,2019.06.19 한국벤처투자 팀플레이,j:\공유 드라이브\2019 사진 영상\2019.06.19 한국벤처투자 팀플레이,GROUP,16,30,B,"two team colors (black, purple) visible in team building activities",,불명,-
2019,2019.06.21 스토어팜 미사리,j:\공유 드라이브\2019 사진 영상\2019.06.21 스토어팜 미사리,SMALL,4,6,A,4 participants and 1~2 staff members observed in stretching and boarding shots,,아웃도어,name
2019,2019.04.05 금호석유화학 팀플레이,j:\공유 드라이브\2019 사진 영상\2019.04.05 금호석유화학 팀플레이,MEGA,64,120,A,8 colored vest teams visible with 8-15 people per team,,불명,-
2019,2019.06.15 아산서원 14-15기,j:\공유 드라이브\2019 사진 영상\2019.06.15 아산서원 14-15기,GROUP,16,30,B,"2 color teams (pink, blue) observed with approx 8-15 members per team based on vest numbers",,아웃도어,name
2019,2019.08.13 가족체험,j:\공유 드라이브\2019 사진 영상\2019.08.13 가족체험,SMALL,4,8,B,Direct count of 4 people on a single rowing boat,,아웃도어,evidence
2019,2019.07.29 산업인력관리공단 신입사원입직교육 윤종성,j:\공유 드라이브\2019 사진 영상\2019.07.29 산업인력관리공단 신입사원입직교육 윤종성,GROUP,60,80,A,direct_counting_from_group_shot_and_multiple_teams_visible,,불명,-
2019,2019.03.08-10 대한체육회 운동선수진료교육 워크숍,j:\공유 드라이브\2019 사진 영상\2019.03.08-10 대한체육회 운동선수진료교육 워크숍,GROUP,20,25,A,direct_counting_from_group_photo,,불명,-
2023,2023.11.08 다산중학교,j:\공유 드라이브\2023 사진 영상\2023 다산중학교\2023.11.08 다산중학교,GROUP,20,35,B,Direct count of students in warm-up session and 4 rowing machines used in rotation,,인도어,evidence
2023,2023.11.01 다산중학교,j:\공유 드라이브\2023 사진 영상\2023 다산중학교\2023.11.01 다산중학교,SMALL,12,24,A,direct_count_of_approx_12_students_and_4_rowing_machines,,불명,-
2023,2023.09.20 다산중학교,j:\공유 드라이브\2023 사진 영상\2023 다산중학교\2023.09.20 다산중학교,GROUP,35,45,A,direct_counting_from_group_view,,불명,-
2023,2023.11.29 다산중학교,j:\공유 드라이브\2023 사진 영상\2023 다산중학교\2023.11.29 다산중학교,SMALL,3,9,B,3 rowing machines visible with 1-3 rotations estimated per machine,,인도어,evidence
2023,2023.09.06 다산중학교,j:\공유 드라이브\2023 사진 영상\2023 다산중학교\2023.09.06 다산중학교,GROUP,45,55,A,Direct count of students in group seating photos approximately 50 people,,불명,-
2023,2023.11.19 아마추어로잉 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.11.19 아마추어로잉 (미사리),SMALL,4,12,B,Directly counted 4 people in a single boat (Coxed Four) with 1-3 possible rotation cycles.,,아웃도어,name
2023,2023.11.19 세인트폴 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.11.19 세인트폴 (미사리),GROUP,12,24,A,direct_counting_of_people_in_three_4-person_boats,,아웃도어,name
2023,2023.11.11 카일룸프렙 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.11.11 카일룸프렙 (미사리),SMALL,4,8,B,Direct count of 4 people on a single quad scull boat,,아웃도어,name
2023,2023.11.05 세인트폴(미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.11.05 세인트폴(미사리),SMALL,5,12,B,5 people visible in one rowing shell and 3 people in indoor gym,,혼합,name+evidence
2023,2023.11.04 카일룸프렙 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.11.04 카일룸프렙 (미사리),SMALL,4,8,B,two_separate_pairs_visible_in_scull_boats,,아웃도어,name
2023,"2023.11.04 성욱,현준 더블스컬 (미사리)","j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.11.04 성욱,현준 더블스컬 (미사리)",SMALL,2,2,A,two_people_in_double_scull_as_titled,,아웃도어,name
2023,2023.06.11 (미사리) (1),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.06.11 (미사리) (1),SMALL,5,10,B,Direct count of 5 people in rowing boat across multiple photos,,아웃도어,name
2023,2023.05.13 요환 (충주),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.05.13 요환 (충주),SMALL,1,5,C,only_one_individual_in_single_scull_visible,,아웃도어,name
2023,2023.08.05 충주대회,,,,,,,excluded,N/A,-
2023,2023.07.27 대한조정협회장배 전국생활체육조정대회,,,,,,,excluded,N/A,-
2023,2023.07.15 제 2회 하남시조정협회장배 조정대회,,,,,,,excluded,N/A,-
2023,2023.05 충주 탄금호배 전국조정대회,,,,,,,excluded,N/A,-
2023,2023.09.24 하음 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.09.24 하음 (미사리),SMALL,2,8,C,two_people_in_single_boat,,아웃도어,name
2023,2023.09.17 아마추어로잉 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.09.17 아마추어로잉 (미사리),SMALL,5,12,B,5 people visible on a single rowing shell,,아웃도어,name
2023,2023.09.14 자연 경인 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.09.14 자연 경인 (미사리),SMALL,2,6,C,only_individuals_on_boats_visible,,아웃도어,name
2023,2023.09.03 아마추어로잉 스위프 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.09.03 아마추어로잉 스위프 (미사리),SMALL,4,8,B,single_4-person_sweep_boat_visible,,아웃도어,name
2023,2023.08.31 준석 싱글 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.08.31 준석 싱글 (미사리),SMALL,1,1,A,single_scull_rowing_identified_by_session_title_and_visual_count,,아웃도어,name
2023,2023.08.23 서인 500m 7세트 (유니콘),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.08.23 서인 500m 7세트 (유니콘),SMALL,1,1,B,multiple records on the same machine PM4_serial_3 indicate a single user session,,인도어,name
2023,2023.08.22 서인 웨이트트레이닝 (유니콘),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.08.22 서인 웨이트트레이닝 (유니콘),SMALL,1,3,B,single_person_visible_in_all_shots,,인도어,name
2023,2023.08.15 요환 민석 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.08.15 요환 민석 (미사리),SMALL,2,2,A,direct_counting_of_two_people_in_a_double_scull,,아웃도어,name
2023,2023.08.14 서인 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.08.14 서인 (미사리),SMALL,2,2,B,only_two_people_on_sculling_boat_visible,,아웃도어,name
2023,2023.07.30 지승 윤승 머신+더블스컬 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.07.30 지승 윤승 머신+더블스컬 (미사리),SMALL,2,3,A,two_children_on_machines_and_one_adult_instructor_visible,,아웃도어,name
2023,2023.07.29 민석 싱글스컬 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.07.29 민석 싱글스컬 (미사리),SMALL,1,1,A,only_one_person_on_single_scull_visible,,아웃도어,name
2023,2023.07.29 현준 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.07.29 현준 (미사리),SMALL,2,4,B,two_people_on_rowing_machines,,아웃도어,name
2023,2023.07.29 박윤 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.07.29 박윤 (미사리),SMALL,2,6,A,2 people visible on 2 rowing machines,,혼합,name+evidence
2023,2023.07.29 희민 페어 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.07.29 희민 페어 (미사리),SMALL,2,2,A,two persons in a pair boat,,아웃도어,name
2023,2023.07.28 지승 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.07.28 지승 (미사리),SMALL,1,5,C,single_person_visible_on_one_rowing_machine,,아웃도어,name
2023,2023.07.28 요환 희민 대회준비,,,,,,,excluded,N/A,-
2023,2023.07.13 서인 서킷트레이닝 +머신 500m 4세트 (유니콘),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.07.13 서인 서킷트레이닝 +머신 500m 4세트 (유니콘),SMALL,1,3,B,single person visible using one rowing machine and dumbbell,,인도어,name
2023,2023.07.08 물방개 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.07.08 물방개 (미사리),GROUP,10,20,B,"2 rowing boats visible (5 red, 5 blue)",,아웃도어,name
2023,2023.06.27 요환 규오 서인 (유니콘),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.06.27 요환 규오 서인 (유니콘),SMALL,3,9,B,three_names_in_session_title_and_two_machines_visible,,인도어,name
2023,2023.06.22 규오 윤기 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.06.22 규오 윤기 (미사리),SMALL,2,4,A,two_visible_participants_in_boat_sculling,,아웃도어,name
2023,2023.06.19 윤기 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.06.19 윤기 (미사리),SMALL,2,4,B,two_people_in_a_single_rowing_boat,,아웃도어,name
2023,2023.06.11 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.06.11 (미사리),SMALL,3,4,A,direct_counting_from_boat_photos,,아웃도어,name
2023,"2023.06.18 물방개,준석 (미사리)","j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.06.18 물방개,준석 (미사리)",SMALL,2,5,B,two_names_in_session_title_and_single_person_scull_visible,,아웃도어,name
2023,2023.06.17 유학반 서아카 물방개 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.06.17 유학반 서아카 물방개 (미사리),SMALL,4,5,A,4 people visible in a sculling boat,,아웃도어,name
2023,2023.06.08 희민 준석 인터벌 (한체대),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.06.08 희민 준석 인터벌 (한체대),SMALL,2,5,B,two_individuals_visible_on_track_with_personal_session_title,,불명,-
2023,2023.06.03 카일룸프렙 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.06.03 카일룸프렙 (미사리),SMALL,5,10,B,Direct count of 5 people on a single rowing boat,,아웃도어,name
2023,2023.05.30 희민 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.05.30 희민 (미사리),SMALL,1,1,A,single person visible on scull boat,,아웃도어,name
2023,2023.05.29 아마추어로잉 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.05.29 아마추어로잉 (미사리),SMALL,7,12,B,Direct count of participants in two rowing shells (4 and 3 visible),,아웃도어,name
2023,2023.05.27 아마추어로잉 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.05.27 아마추어로잉 (미사리),SMALL,4,5,A,Direct count of 4 people on a single rowing boat,,아웃도어,name
2023,2023.05.14 아마추어로잉 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.05.14 아마추어로잉 (미사리),GROUP,10,15,B,Direct count of 8 people in foreground boats plus 1-2 boats in background,,아웃도어,name
2023,2023.05.14 SRC+리안 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.05.14 SRC+리안 (미사리),SMALL,5,15,B,Direct count of 5 people in one boat at Misari rowing course,,아웃도어,name
2023,2023.05.13 카일룸프렙 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.05.13 카일룸프렙 (미사리),SMALL,6,12,B,Direct count of 6 people across two boats (1 quad/coxed and 1 single),,아웃도어,name
2023,2023.05.13 물방개 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.05.13 물방개 (미사리),SMALL,2,6,B,two_people_on_scull_with_other_small_boats_in_background,,아웃도어,name
2023,2023.05.01 민석 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.05.01 민석 (미사리),SMALL,2,4,B,two_people_in_boat_single_session_context,,아웃도어,name
2023,2023.04.23 아마추어로잉 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.04.23 아마추어로잉 (미사리),SMALL,5,9,B,two_separate_boats_with_5_and_4_rowers,,아웃도어,name
2023,2023.03.13 회장님팀 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.03.13 회장님팀 (미사리),SMALL,4,5,A,direct_counting_from_boat_shots,,아웃도어,name
2023,2023.03.20 준석 웨이트+머신 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.03.20 준석 웨이트+머신 (미사리),SMALL,5,15,B,5 distinct rowing machine performance screens visible,,혼합,name+evidence
2023,2023.11.26 세인트폴+아카데미 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.11.26 세인트폴+아카데미 (미사리),,,,,,"no_supported_images_found: .heic:10, .mov:3",N/A,-
2023,2023.03.05 서아카 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.03.05 서아카 (미사리),SMALL,7,12,B,direct_count_of_people_on_boats,,아웃도어,name
2023,2023.09.23 카일룸프렙 +성욱 (유니콘),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.09.23 카일룸프렙 +성욱 (유니콘),SMALL,5,10,B,Directly counted 5-6 individuals including participants on 2 rowing machines and people near the weight bench.,,인도어,name
2023,2023.05.04 희민 (한체대),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.05.04 희민 (한체대),SMALL,2,6,B,two_visible_participants_multiple_machines_seen,,불명,-
2023,2023.07.06 서아카 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.07.06 서아카 (미사리),SMALL,4,5,A,4_people_on_quad_scull_plus_coxswain_space,,아웃도어,name
2023,2023.06.08 희민 (한체대),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.06.08 희민 (한체대),SMALL,1,5,B,Focus on a single individual training in a gym setting,,불명,-
2023,2023.06.01 희민 (한체대),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.06.01 희민 (한체대),SMALL,1,5,B,single_athlete_training_in_gym_and_track,,불명,-
2023,2023.05.22 희민 (한체대),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.05.22 희민 (한체대),GROUP,10,30,B,rowing_machines_count_approx_10_multiplied_by_1_to_3_rotations,,불명,-
2023,2023.05.15 희민 (한체대),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.05.15 희민 (한체대),SMALL,4,12,B,4 rowing machines visible in gym background,,인도어,evidence
2023,2023.11.25 카일룸프렙 봉사활동 +훈련(미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.11.25 카일룸프렙 봉사활동 +훈련(미사리),GROUP,10,20,B,Direct count of 5 visible participants on boats plus estimated coaching/support staff based on two 4-person sculls,,아웃도어,name
2023,"2023.12.02 성욱 4K머신 웨이트 , 줄넘기 (유니콘)","j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.12.02 성욱 4K머신 웨이트 , 줄넘기 (유니콘)",SMALL,1,6,B,two rowing machines visible with one participant,,인도어,name
2023,2023.12.03 서아카+성욱+현준 (유니콘),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.12.03 서아카+성욱+현준 (유니콘),,,,,,no_supported_images_found: .heic:42,N/A,-
2023,2023.03.17 회장님팀 (미사리),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.03.17 회장님팀 (미사리),SMALL,4,4,A,direct_count_from_boat_shot,,아웃도어,name
2023,2023.12.10 민석 상휘 (유니콘),j:\공유 드라이브\2023 사진 영상\2023 훈련\2023.12.10 민석 상휘 (유니콘),,,,,,no_supported_images_found: .heic:14,N/A,-
2023,2023.11.18 경기이룸학교(미사리승마장),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.11.18 경기이룸학교(미사리승마장),GROUP,10,25,B,5 rowing machines visible with 2-3 rotations of students and staff observing,,혼합,name+evidence
2023,2023.10.22 학생체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.10.22 학생체험 (미사리),SMALL,5,10,B,Direct count of 5 people in one boat (A4) with potential rotation,,아웃도어,name
2023,2023.10.17 힐티코리아 체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.10.17 힐티코리아 체험 (미사리),SMALL,8,12,A,direct_count_of_participants_around_4_rowing_machines,,아웃도어,name
2023,2023.10.10 한국머스크 체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.10.10 한국머스크 체험 (미사리),SMALL,10,12,A,direct_count_from_group_photo,,아웃도어,name
2023,2023.09.11 체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.09.11 체험 (미사리),GROUP,20,35,A,direct_counting_from_outdoor_training_shot,,아웃도어,name
2023,2023.10.29 성인 체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.10.29 성인 체험 (미사리),SMALL,5,10,B,"Direct count of 5 people on a single boat, estimated 1-2 boats for adult session",,아웃도어,name
2023,2023.10.20 은가람중학교 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.10.20 은가람중학교 (미사리),GROUP,20,25,A,direct_counting_of_group_photo,,아웃도어,name
2023,2023.06.13 체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.06.13 체험 (미사리),GROUP,15,45,B,Approximately 15 rowing machines visible x 1-3 rotations,,혼합,name+evidence
2023,2023.06.07 (미사리 족구장),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.06.07 (미사리 족구장),GROUP,20,35,A,direct_counting_from_group_shots_and_7_rowing_machines,,아웃도어,name
2023,2023.06.01 애경우수사원교육,j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.06.01 애경우수사원교육,GROUP,30,45,A,direct_count_from_sitting_group_shot,,인도어,evidence
2023,2023.09.09 체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.09.09 체험 (미사리),SMALL,2,6,B,two_participants_using_two_rowing_machines_repeatedly,,아웃도어,name
2023,2023.05.12 체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.05.12 체험 (미사리),SMALL,12,15,A,Direct count from warm-up session group photo,,아웃도어,name
2023,2023.06.16 체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.06.16 체험 (미사리),GROUP,14,16,A,direct_counting_from_group_shot,,아웃도어,name
2023,2023.08.06 가족체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.08.06 가족체험 (미사리),SMALL,4,5,A,4_people_on_quad_scull_plus_coxswain_visible,,아웃도어,name
2023,2023.06.18 가족체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.06.18 가족체험 (미사리),SMALL,4,12,B,"One rowing shell with 4 family members visible, likely 1-3 rotating groups for family session",,아웃도어,name
2023,2023.08.25 체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.08.25 체험 (미사리),SMALL,5,5,A,Direct count from group photo showing 5 participants on the dock,,아웃도어,name
2023,2023.06.01 성인체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.06.01 성인체험 (미사리),GROUP,12,20,B,counting_visible_participants_and_rowing_machines,,아웃도어,name
2023,2023.04.14 체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.04.14 체험 (미사리),GROUP,8,12,B,4 rowing machines with at least 2 rotations based on visible standing members,,혼합,name+evidence
2023,2023.07.06 체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.07.06 체험 (미사리),SMALL,6,7,A,direct_counting_of_6_participants_standing_plus_1_coach,,아웃도어,name
2023,2023.06.12 체험 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.06.12 체험 (미사리),SMALL,4,8,B,direct_count_of_people_in_boat_and_partial_view,,아웃도어,name
2023,2023.05.30~31 울산의대 (미사리),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.05.30~31 울산의대 (미사리),GROUP,12,24,B,Multiple coxed four boats visible with unique participants across different photos,,아웃도어,name
2023,2023.06.05 (미사리 족구장),j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.06.05 (미사리 족구장),GROUP,16,25,A,manual_count_of_students_during_warmup_and_8_rowing_machines,,아웃도어,name
2023,2023.06.01 위캔,j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.06.01 위캔,GROUP,35,45,B,Approximately 40 people visible sitting in gym and standing around 6 rowing machines.,,인도어,evidence
2023,2023.06.01,j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.06.01,,,,,,no_supported_images_found: .mp4:3,N/A,-
2023,2023.10.27 한대부고 동아리축제,j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.10.27 한대부고 동아리축제,GROUP,10,30,B,rowing machines visible with approximately 10-15 students in immediate vicinity,,인도어,evidence
2023,2023.06.23 SGIS,j:\공유 드라이브\2023 사진 영상\2023 체험 • 행사\2023.06.23 SGIS,GROUP,30,50,B,Multiple tables under tents with at least 5-6 groups visible in photos,,아웃도어,evidence
2023,2023.10.28 경기도조정대회(용인기흥),,,,,,,excluded,N/A,-
2024,2024.01.07 박세안 (유니콘),j:\공유 드라이브\2024 사진 영상\2024.01.07 박세안 (유니콘),,,,,,"no_supported_images_found: .heic:4, .mov:1",N/A,-
2024,2024.01.14 세안 민석 예상 상휘 (유니콘),j:\공유 드라이브\2024 사진 영상\2024.01.14 세안 민석 예상 상휘 (유니콘),SMALL,4,4,A,"Direct count from text description listing four specific names: Sean, Min-seok, Ye-sang, Sang-hwi",,인도어,name
2024,2024.01.21 대원 민석 예상 상휘 유신 세안 (유니콘),j:\공유 드라이브\2024 사진 영상\2024.01.21 대원 민석 예상 상휘 유신 세안 (유니콘),,,,,,"no_supported_images_found: .heic:12, .mov:2",N/A,-
2024,2024.01.28 대원 예상 상휘 준혁 민석 (유니콘),j:\공유 드라이브\2024 사진 영상\2024.01.28 대원 예상 상휘 준혁 민석 (유니콘),,,,,,no_supported_images_found: no_files,N/A,-
2024,2024.02.04 세안 준혁 상휘 1K 5set(유니콘),j:\공유 드라이브\2024 사진 영상\2024.02.04 세안 준혁 상휘 1K 5set(유니콘),,,,,,"no_supported_images_found: .heic:9, .mov:1",N/A,-
2024,2024.02.11 대원 민석 1K(유니콘),j:\공유 드라이브\2024 사진 영상\2024.02.11 대원 민석 1K(유니콘),,,,,,no_supported_images_found: no_files,N/A,-
2024,2024.02.18 예상 상휘 민석 준혁 (유니콘),j:\공유 드라이브\2024 사진 영상\2024.02.18 예상 상휘 민석 준혁 (유니콘),,,,,,no_supported_images_found: no_files,N/A,-
2024,2024.02.25 승헌 예상 상휘 세안 대원 민석 유신,j:\공유 드라이브\2024 사진 영상\2024.02.25 승헌 예상 상휘 세안 대원 민석 유신,,,,,,no_supported_images_found: no_files,N/A,-
2024,2024.07.21 제6회 대한조정협회장배 전국생활체육조정대회,,,,,,,excluded,N/A,-
